Journey,Activity,Card Index,Card Type,Severity,Issue,Details
"widowed_rediscovering_identity","act_1_who_am_i_now",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_rediscovering_identity","act_2_who_were_you_before",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_rediscovering_identity","act_3_who_marriage_made",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_rediscovering_identity","act_4_the_new_you",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_rediscovering_identity","act_5_identity_in_god",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_rediscovering_identity","act_6_purpose_question",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_rediscovering_identity","act_7_trying_new_things",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_rediscovering_identity","act_8_others_labels",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_rediscovering_identity","act_9_meaning_from_loss",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_staying_present_for_kids","act_1_the_impossible_task",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_staying_present_for_kids","act_3_talking_about_them",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_staying_present_for_kids","act_4_their_fears",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_staying_present_for_kids","act_5_your_needs_matter",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_staying_present_for_kids","act_6_new_family_rhythms",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_staying_present_for_kids","act_7_when_youre_not_okay",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_staying_present_for_kids","act_8_special_days",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"widowed_staying_present_for_kids","act_9_getting_help",3,"question","error","Question card missing prompts","Question cards should have at least one prompt"
"singles_dating_purpose","act_12_purposeful_commitment",2,"action","info","High special character density","Text has 110 special chars (26.4%) - check readability"
"singles_faith_alignment","act_8_church_community",2,"action","info","High special character density","Text has 64 special chars (25.7%) - check readability"
"singles_faith_alignment","act_11_foundation_commitment",1,"action","info","High special character density","Text has 96 special chars (27.0%) - check readability"
"singles_sexual_chemistry","act_3_vulnerability_patterns",4,"action","info","High special character density","Text has 65 special chars (20.2%) - check readability"
"singles_sexual_chemistry","act_4_practical_strategies",2,"action","info","High special character density","Text has 81 special chars (23.1%) - check readability"
"singles_sexual_chemistry","act_11_purity_commitment",1,"action","info","High special character density","Text has 124 special chars (31.7%) - check readability"
"widowed_dealing_with_loneliness","act_1_the_emptiness",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_1_the_emptiness",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_1_the_emptiness",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_1_the_emptiness",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_1_the_emptiness",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_2_loneliness_vs_isolation",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_2_loneliness_vs_isolation",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_2_loneliness_vs_isolation",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_2_loneliness_vs_isolation",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_2_loneliness_vs_isolation",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_3_god_in_the_emptiness",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_3_god_in_the_emptiness",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_3_god_in_the_emptiness",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_3_god_in_the_emptiness",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_3_god_in_the_emptiness",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_4_rebuilding_connection",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_4_rebuilding_connection",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_4_rebuilding_connection",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_4_rebuilding_connection",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_4_rebuilding_connection",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_5_navigating_social_world",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_5_navigating_social_world",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_5_navigating_social_world",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_5_navigating_social_world",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_5_navigating_social_world",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_6_the_hardest_times",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_6_the_hardest_times",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_6_the_hardest_times",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_6_the_hardest_times",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_6_the_hardest_times",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_7_physical_touch",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_7_physical_touch",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_7_physical_touch",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_7_physical_touch",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_7_physical_touch",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_8_married_friends",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_8_married_friends",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_8_married_friends",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_8_married_friends",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_8_married_friends",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_9_finding_your_people",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_9_finding_your_people",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_dealing_with_loneliness","act_9_finding_your_people",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
